MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-11-14,M,-
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,42
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,-
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,18
MULUNGU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,27
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,27
BARBALHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,36
BARBALHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,21
GUAIÚBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-15,M,26
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,22
IRAUÇUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,22
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,F,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-16,F,51
TAMBORIL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,F,35
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,29
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,56
TAMBORIL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,36
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-16,M,19
FORQUILHA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-16,M,62
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,42
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,16
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,28
