MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-26,M,37
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,25
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,33
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,24
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,F,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-27,M,26
SANTANA DO ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-27,M,19
ITAPIPOCA,HOMICIDIO DOLOSO,OUTROS,2016-05-27,M,16
PALMÁCIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-27,M,27
BEBERIBE,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-27,M,31
SANTANA DO ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-27,M,25
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-27,M,32
ASSARÉ,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-27,M,56
JAGUARUANA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-27,M,23
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-27,M,16
IGUATU,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-27,F,38
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-27,M,34
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,32
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,25
IRACEMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,24
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2016-05-28,M,33
TAMBORIL,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,24
PARACURU,ROUBO SEGUIDO DE MORTE (LATROCINIO),OUTROS,2016-05-28,M,29
JUCÁS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,37
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-28,M,28
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-29,M,27
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-29,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-29,M,21
ORÓS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-29,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-29,M,20
PACATUBA,HOMICIDIO DOLOSO,OUTROS,2016-05-29,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-29,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,35
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,19
VÁRZEA ALEGRE,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-30,M,54
BARRO,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-30,F,51
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,53
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,23
PARAIPABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,23
MILAGRES,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-30,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-31,M,21
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-31,M,42
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-31,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-31,M,26
JARDIM,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-31,M,25
SOBRAL,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-03,M,20
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-16,M,30
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-21,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-21,M,-
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,22
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,26
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,21
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,46
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,23
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,26
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2016-05-23,M,30
PENTECOSTE,LESÃO CORPORAL SEGUIDA DE MORTE,NI,2016-05-26,M,29
